UNIQID,address,ethnicity,race,outcome,sex,Type,Dt,latitude,longitude
3699799,Gallatin Pike & Greenfield Ave,Not Hispanic,White,Driver Cited,Male,Seatbelt,5/5/22,36.2109,-86.7331
3697140,S 6th St & Shelby Ave,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,3/23/22,36.1686,-86.7596
3701377,S 4th St & Shelby Ave,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,5/19/22,36.167,-86.7638
3701960,S 4th St & Shelby Ave,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,5/31/22,36.167,-86.7638
3701965,S 6th St & Shelby Ave,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,5/31/22,36.1686,-86.7596
3707082,Lillian St & S 14th St,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,8/17/22,36.1731,-86.7465
3708313,Boscobel St & S 10th St,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,8/29/22,36.1728,-86.7521
3708406,Dickerson Pike & Hart Ln,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,9/8/22,36.2217,-86.7617
3704626,Briley Pkwy N & Opry Mills Dr,Not Hispanic,White,Driver Cited,Male,Investigative,7/20/22,36.1972,-86.6879
3691005,Andrew Jackson Pkwy & Lebanon Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/1/22,36.2151,-86.5977
3691424,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/9/22,36.2096,-86.602
3696133,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/23/22,36.2096,-86.602
3699267,Lebanon Pike & Tulip Grove Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/29/22,36.2154,-86.5885
3705960,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/8/22,36.2096,-86.602
3706543,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/11/22,36.2096,-86.602
3707995,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.2096,-86.602
3707975,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.2096,-86.602
3707972,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.2096,-86.602
3708873,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/4/22,36.2096,-86.602
3708155,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/6/22,36.2096,-86.602
3708156,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/6/22,36.2096,-86.602
3708499,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/8/22,36.2096,-86.602
3708508,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/8/22,36.2096,-86.602
3708877,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/14/22,36.2096,-86.602
3708875,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/14/22,36.2096,-86.602
3708854,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/15/22,36.2096,-86.602
3708945,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/16/22,36.2096,-86.602
3708941,Andrew Jackson Pkwy & Des Moines Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/16/22,36.2096,-86.602
3714140,Scotts Creek Pkwy & Tulip Grove Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/7/22,36.2031,-86.5916
3690150,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/25/22,36.1702,-86.5992
3691112,Mm 221 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/5/22,36.17,-86.5952
3691206,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/7/22,36.1702,-86.5992
3693379,Mm 221 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/28/22,36.17,-86.5952
3695787,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/20/22,36.1702,-86.5992
3697967,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/13/22,36.1702,-86.5992
3704737,Mm 221 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/21/22,36.17,-86.5952
3707322,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/25/22,36.1702,-86.5992
3710607,Mm 221 8 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/13/22,36.1695,-86.5841
3714956,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/15/22,36.1702,-86.5992
3714925,Mm 221 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/20/22,36.1702,-86.5992
3689549,Juarez Dr & Lebanon Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/12/22,36.1929,-86.6238
3690574,Andrew Jackson Way & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/29/22,36.1821,-86.6076
3690699,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/31/22,36.1983,-86.6201
3691341,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/8/22,36.1983,-86.6201
3692327,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/16/22,36.1983,-86.6201
3692695,Dodson Chapel Rd & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/19/22,36.1835,-86.6108
3693436,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/28/22,36.1983,-86.6201
3693440,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/28/22,36.1983,-86.6201
3694289,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/28/22,36.1983,-86.6201
3695974,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/22/22,36.1983,-86.6201
3695977,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/22/22,36.1983,-86.6201
3696580,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/28/22,36.1983,-86.6201
3696750,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/30/22,36.1983,-86.6201
3697066,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/1/22,36.1983,-86.6201
3697062,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/1/22,36.1983,-86.6201
3697433,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/1/22,36.1983,-86.6201
3697318,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/5/22,36.1983,-86.6201
3698075,Mm 219 8 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/14/22,36.1629,-86.6175
3698534,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/20/22,36.1983,-86.6201
3699856,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/5/22,36.1983,-86.6201
3700485,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/5/22,36.1983,-86.6201
3702489,3900 Block Lebanon Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/20/22,36.1937,-86.6232
3703276,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/30/22,36.1983,-86.6201
3704106,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/30/22,36.1983,-86.6201
3704053,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/12/22,36.1983,-86.6201
3704963,Bonnaspring Dr & Lebanon Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/25/22,36.1956,-86.6216
3706152,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/3/22,36.1983,-86.6201
3707303,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/25/22,36.1983,-86.6201
3708820,Lebanon Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/14/22,36.1983,-86.6201
3709624,Central Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/27/22,36.1736,-86.6021
